schema_name,table_name,has_primary_key,estimated_size,column_count,index_count,check_constraint_count,sql
main_dbt_test__audit,source_relationships_main_inte_a6ae8967bfcfd29d3c16da8e28a229c3,False,95448360,1,0,0,CREATE TABLE main_dbt_test__audit.source_relationships_main_inte_a6ae8967bfcfd29d3c16da8e28a229c3(from_field VARCHAR);
main_dbt_test__audit,source_relationships_main_inte_aa57f2b929f7a5546015d28a82cbce59,False,182133421,1,0,0,CREATE TABLE main_dbt_test__audit.source_relationships_main_inte_aa57f2b929f7a5546015d28a82cbce59(from_field VARCHAR);
main_dbt_test__audit,source_relationships_main_inte_baa10a92a581828d095d0efdd752a8d8,False,182119718,1,0,0,CREATE TABLE main_dbt_test__audit.source_relationships_main_inte_baa10a92a581828d095d0efdd752a8d8(from_field TINYINT);
main_dbt_test__audit,source_relationships_main_inte_c4bd8260baa159b682c36cd225ce7c98,False,627,1,0,0,CREATE TABLE main_dbt_test__audit.source_relationships_main_inte_c4bd8260baa159b682c36cd225ce7c98(from_field BIGINT);
main_dbt_test__audit,source_relationships_main_inte_c5ab0d270fe1518fa52bbf1bc63f5cd2,False,182732638,1,0,0,CREATE TABLE main_dbt_test__audit.source_relationships_main_inte_c5ab0d270fe1518fa52bbf1bc63f5cd2(from_field TINYINT);
main_dbt_test__audit,source_relationships_main_inte_ce103a8b59e28f4117f4f327c231800f,False,0,1,0,0,CREATE TABLE main_dbt_test__audit.source_relationships_main_inte_ce103a8b59e28f4117f4f327c231800f(from_field INTEGER);
main_dbt_test__audit,source_relationships_main_inte_ce48749eca09d747ff0cde52163216d2,False,116936986,1,0,0,CREATE TABLE main_dbt_test__audit.source_relationships_main_inte_ce48749eca09d747ff0cde52163216d2(from_field VARCHAR);
main_dbt_test__audit,source_relationships_main_inte_cf75d8c49752e7842e6dfa0cc07d59ec,False,48760813,1,0,0,CREATE TABLE main_dbt_test__audit.source_relationships_main_inte_cf75d8c49752e7842e6dfa0cc07d59ec(from_field TINYINT);
main_dbt_test__audit,source_relationships_main_inte_d10d17c954eae75d0d71544e28f16249,False,117027259,1,0,0,CREATE TABLE main_dbt_test__audit.source_relationships_main_inte_d10d17c954eae75d0d71544e28f16249(from_field VARCHAR);
main_dbt_test__audit,source_relationships_main_inte_d36364804cdb6ec95ec38a629cc8c2c6,False,1270397,1,0,0,CREATE TABLE main_dbt_test__audit.source_relationships_main_inte_d36364804cdb6ec95ec38a629cc8c2c6(from_field INTEGER);
main_dbt_test__audit,source_relationships_main_inte_d761c09c93c45b856a3f45046ff7eb34,False,182119635,1,0,0,CREATE TABLE main_dbt_test__audit.source_relationships_main_inte_d761c09c93c45b856a3f45046ff7eb34(from_field TINYINT);
main_dbt_test__audit,source_relationships_main_inte_e24ecb984c6e2d587e01eadd9ab63b91,False,183858355,1,0,0,CREATE TABLE main_dbt_test__audit.source_relationships_main_inte_e24ecb984c6e2d587e01eadd9ab63b91(from_field VARCHAR);
main_dbt_test__audit,source_relationships_main_inte_ea730314920b831b4f6cac966a8cfb41,False,0,1,0,0,CREATE TABLE main_dbt_test__audit.source_relationships_main_inte_ea730314920b831b4f6cac966a8cfb41(from_field TINYINT);
main_dbt_test__audit,source_relationships_main_inte_f24139773aa85d1a6a68992569ed12b6,False,1044,1,0,0,CREATE TABLE main_dbt_test__audit.source_relationships_main_inte_f24139773aa85d1a6a68992569ed12b6(from_field VARCHAR);
main_dbt_test__audit,source_relationships_main_soci_79f2271162d3a7343632023bbd034bec,False,0,1,0,0,CREATE TABLE main_dbt_test__audit.source_relationships_main_soci_79f2271162d3a7343632023bbd034bec(from_field INTEGER);
main_dbt_test__audit,source_unique_main_car_int_CAR_INT,False,0,2,0,0,"CREATE TABLE main_dbt_test__audit.source_unique_main_car_int_CAR_INT(unique_field TINYINT, n_records BIGINT);"
main_dbt_test__audit,source_unique_main_cbor_CBOR,False,0,2,0,0,"CREATE TABLE main_dbt_test__audit.source_unique_main_cbor_CBOR(unique_field VARCHAR, n_records BIGINT);"
main_dbt_test__audit,source_unique_main_cid_CID,False,0,2,0,0,"CREATE TABLE main_dbt_test__audit.source_unique_main_cid_CID(unique_field VARCHAR, n_records BIGINT);"
main_dbt_test__audit,source_unique_main_complexidade_COMPLEX,False,0,2,0,0,"CREATE TABLE main_dbt_test__audit.source_unique_main_complexidade_COMPLEX(unique_field VARCHAR, n_records BIGINT);"
main_dbt_test__audit,source_unique_main_contraceptivos_CONTRACEPTIVO,False,0,2,0,0,"CREATE TABLE main_dbt_test__audit.source_unique_main_contraceptivos_CONTRACEPTIVO(unique_field TINYINT, n_records BIGINT);"
main_dbt_test__audit,source_unique_main_especialidade_ESPEC,False,0,2,0,0,"CREATE TABLE main_dbt_test__audit.source_unique_main_especialidade_ESPEC(unique_field TINYINT, n_records BIGINT);"
main_dbt_test__audit,source_unique_main_etnia_ETNIA,False,0,2,0,0,"CREATE TABLE main_dbt_test__audit.source_unique_main_etnia_ETNIA(unique_field SMALLINT, n_records BIGINT);"
main_dbt_test__audit,source_unique_main_hospital_CNES,False,0,2,0,0,"CREATE TABLE main_dbt_test__audit.source_unique_main_hospital_CNES(unique_field INTEGER, n_records BIGINT);"
main_dbt_test__audit,source_unique_main_instrucao_INSTRU,False,0,2,0,0,"CREATE TABLE main_dbt_test__audit.source_unique_main_instrucao_INSTRU(unique_field TINYINT, n_records BIGINT);"
main_dbt_test__audit,source_unique_main_internacao_procedimento_id_atendimento,False,0,2,0,0,"CREATE TABLE main_dbt_test__audit.source_unique_main_internacao_procedimento_id_atendimento(unique_field UBIGINT, n_records BIGINT);"
main_dbt_test__audit,source_unique_main_internacoes_N_AIH,False,0,2,0,0,"CREATE TABLE main_dbt_test__audit.source_unique_main_internacoes_N_AIH(unique_field BIGINT, n_records BIGINT);"
main_dbt_test__audit,source_unique_main_marca_uti_MARCA_UTI,False,0,2,0,0,"CREATE TABLE main_dbt_test__audit.source_unique_main_marca_uti_MARCA_UTI(unique_field TINYINT, n_records BIGINT);"
main_dbt_test__audit,source_unique_main_municipios_CO_MUNICIPIO_6D,False,0,2,0,0,"CREATE TABLE main_dbt_test__audit.source_unique_main_municipios_CO_MUNICIPIO_6D(unique_field INTEGER, n_records BIGINT);"
main_dbt_test__audit,source_unique_main_municipios_CO_MUNICIPIO_7D,False,0,2,0,0,"CREATE TABLE main_dbt_test__audit.source_unique_main_municipios_CO_MUNICIPIO_7D(unique_field INTEGER, n_records BIGINT);"
main_dbt_test__audit,source_unique_main_nacionalidade_NACIONAL,False,0,2,0,0,"CREATE TABLE main_dbt_test__audit.source_unique_main_nacionalidade_NACIONAL(unique_field SMALLINT, n_records BIGINT);"
main_dbt_test__audit,source_unique_main_procedimentos_PROC_REA,False,0,2,0,0,"CREATE TABLE main_dbt_test__audit.source_unique_main_procedimentos_PROC_REA(unique_field BIGINT, n_records BIGINT);"
main_dbt_test__audit,source_unique_main_raca_cor_RACA_COR,False,0,2,0,0,"CREATE TABLE main_dbt_test__audit.source_unique_main_raca_cor_RACA_COR(unique_field TINYINT, n_records BIGINT);"
main_dbt_test__audit,source_unique_main_sexo_SEXO,False,0,2,0,0,"CREATE TABLE main_dbt_test__audit.source_unique_main_sexo_SEXO(unique_field TINYINT, n_records BIGINT);"
main_dbt_test__audit,source_unique_main_tempo_data,False,0,2,0,0,"CREATE TABLE main_dbt_test__audit.source_unique_main_tempo_data(unique_field DATE, n_records BIGINT);"
main_dbt_test__audit,source_unique_main_vincprev_VINCPREV,False,0,2,0,0,"CREATE TABLE main_dbt_test__audit.source_unique_main_vincprev_VINCPREV(unique_field TINYINT, n_records BIGINT);"
